Ardn_time[ms],ADC[0-1023],SiPM[mV],Deadtime[ms],"Temp[C],",Time,Latitude,Longitude,Altitude,Speed,Course,Velocity Down,Pressure,GPS Fix,time_since_on,bme680.temperature,bme680.pressure,bme680.altitude,bme680.relative_humidity,mag_x, mag_y, mag_z
2115040,51,15.86,55741,11.88,1689955478,43.3464,-97.0814,21079.9,17.4927,251.391,0.476,5.02,3,15994,14.1323,47.0629,19611.6,7.81008,-20.4326,55.9924,17.071
2115444,255,43.96,55758,11.88,1689955484,43.3463,-97.082,21077.3,17.5101,251.397,0.568,5.03,3,16000,14.1474,47.0832,19609.6,7.81043,-20.9296,56.2408,17.0126
2116556,184,31.36,55788,11.88,1689955490,43.3461,-97.0826,21074.3,17.5529,251.561,0.616,5.02,3,16006,14.1607,47.0878,19609.1,7.81521,-21.9526,56.0362,17.188
2117171,88,20.96,55806,11.88,1689955496,43.3459,-97.0833,21070.7,17.6035,251.433,0.703,5.03,3,16012,14.1736,47.1077,19607.1,7.80657,-22.5227,56.3432,16.4426
2117218,96,21.67,55827,11.88,1689955502,43.3458,-97.0839,21066.7,17.6579,251.418,0.76,5.04,3,16018,14.1837,47.1286,19605,7.8068,-23.6334,56.6647,16.7641
2117407,145,25.96,55924,11.88,1689955508,43.3456,-97.0846,21062.4,17.7298,251.322,0.801,5.04,3,16024,14.1933,47.1477,19603.1,7.81597,-23.8527,56.3286,16.1795
2119864,140,25.42,55942,11.88,1689955514,43.3455,-97.0852,21057.6,17.8017,251.27,0.861,5.04,3,16030,14.2017,47.1819,19599.7,7.82064,-24.2181,56.1678,16.7056
2119896,207,35.26,55967,11.88,1689955520,43.3453,-97.0858,21052.5,17.8717,251.048,0.929,5.04,3,16036,14.2105,47.2196,19595.9,7.81636,-25.2411,56.6501,15.6679
2121510,575,187.3,55985,11.88,1689955526,43.3452,-97.0865,21047.2,17.9145,250.953,0.932,5.05,3,16042,14.2175,47.2569,19592.2,7.81653,-25.2411,56.2408,16.7056
2123913,177,30.25,56003,11.88,1689955532,43.345,-97.0871,21041.6,18.0641,250.699,0.901,5.05,3,16048,14.2243,47.3027,19587.7,7.82116,-24.9927,56.6208,16.1502
2124239,63,17.91,56021,11.88,1689955538,43.3448,-97.0878,21035.4,18.0097,250.453,0.986,5.05,3,16054,14.2314,47.3536,19582.6,7.8258,-24.6858,56.9716,16.0918
2124542,105,22.39,56039,11.88,1689955544,43.3447,-97.0884,21028.9,17.9844,250.276,0.981,5.06,3,16060,14.238,47.3994,19578.1,7.82595,-24.2034,56.884,16.1649
2125317,97,21.75,56057,11.88,1689955550,43.3445,-97.0891,21022.6,17.9728,250.012,0.95,5.08,3,16066,14.2462,47.4437,19573.6,7.82614,-22.7419,56.1532,15.7995
2125983,92,21.32,56075,11.88,1689955556,43.3443,-97.0897,21017,17.9806,249.595,0.95,5.08,3,16072,14.2544,47.483,19569.7,7.82634,-21.3534,55.8755,16.6764
2126051,62,17.75,56096,11.88,1689955562,43.3441,-97.0903,21011.6,18.0078,249.122,0.913,5.09,3,16078,14.2626,47.5257,19565.5,7.82652,-20.7834,56.3724,17.1441
2126536,67,18.51,56114,11.88,1689955568,43.344,-97.091,21006.6,18.0583,248.573,0.884,5.08,3,16084,14.2724,47.5704,19561.1,7.82228,-19.2926,55.4516,16.0187
2126569,352,66.89,56132,11.88,1689955574,43.3438,-97.0916,21001.3,18.1672,247.896,0.909,5.08,3,16090,14.2847,47.6191,19556.3,7.82703,-17.188,54.9985,16.3841
2126799,54,16.41,56150,11.88,1689955580,43.3436,-97.0922,20996,18.276,247.092,0.862,5.1,3,16096,14.2997,47.6633,19551.9,7.83185,-15.2441,55.4662,16.8079
2127145,152,26.78,56171,11.88,1689955586,43.3434,-97.0929,20990.6,18.4121,246.187,0.802,5.08,3,16102,14.3161,47.7044,19547.8,7.82776,-13.6071,54.94,15.7264
2128377,56,16.76,56275,11.88,1689955592,43.3432,-97.0935,20985.3,18.5365,245.26,0.73,5.1,3,16108,14.3349,47.7545,19542.9,7.82372,-11.7217,54.677,13.7679
2128570,79,20.03,56293,11.88,1689955598,43.343,-97.0941,20980.8,18.6492,244.236,0.589,5.1,3,16114,14.355,47.8015,19538.2,7.82419,-9.6463,55.3493,13.344
2128601,88,20.96,56311,11.88,1689955604,43.3427,-97.0948,20977.7,18.6998,243.464,0.478,5.1,3,16120,14.3765,47.8402,19534.4,7.81126,-7.65858,54.6624,12.0725
2128655,368,72.93,56329,11.88,1689955610,43.3425,-97.0954,20974.8,18.7289,242.575,0.357,5.1,3,16126,14.4001,47.8727,19531.2,7.81629,-6.12394,54.5747,9.67553
2130243,167,28.76,56347,11.88,1689955616,43.3422,-97.096,20972.3,18.6959,241.651,0.274,5.1,3,16132,14.4241,47.9002,19528.5,7.81237,-4.35545,54.3993,7.19088
2130875,300,52.79,56365,11.88,1689955622,43.342,-97.0967,20970.4,18.624,240.98,0.131,5.12,3,16138,14.4478,47.9223,19526.3,7.82187,-3.01081,53.9754,4.867
2132143,49,15.48,56387,11.88,1689955628,43.3418,-97.0973,20969.5,18.5832,240.46,-0.00800002,5.11,3,16144,14.471,47.9462,19524,7.80451,-2.20696,54.1362,1.66618
2133245,135,24.92,56405,11.88,1689955634,43.3415,-97.0979,20969.8,18.5171,239.953,-0.132,5.12,3,16150,14.4935,47.963,19522.3,7.80055,-1.50541,53.5808,-0.453084
2133758,56,16.76,56423,11.88,1689955640,43.3412,-97.0985,20970.7,18.4432,239.772,-0.268,5.11,3,16156,14.5155,47.9662,19522,7.79659,-1.76849,53.8585,-2.22157
2133828,190,32.33,56441,11.88,1689955646,43.341,-97.0991,20972.2,18.3907,239.655,-0.369,5.11,3,16162,14.5374,47.9642,19522.2,7.7971,-1.47618,53.4785,-3.97544
2135158,412,92.93,56458,11.88,1689955652,43.3407,-97.0997,20974.4,18.3518,239.761,-0.479,5.12,3,16168,14.5591,47.9605,19522.6,7.80655,-2.36773,54.0339,-5.97778
2135784,76,19.69,56476,11.88,1689955658,43.3405,-97.1003,20976.9,18.3343,239.814,-0.562,5.1,3,16174,14.5816,47.9552,19523.1,7.8026,-2.35311,53.9754,-7.5855
2136116,99,21.91,56494,11.88,1689955664,43.3402,-97.1009,20980,18.3654,239.985,-0.603,5.1,3,16180,14.6038,47.9481,19523.8,7.80759,-3.20082,54.2823,-9.04706
2136303,327,59.28,56525,11.88,1689955670,43.34,-97.1015,20983.4,18.3868,240.361,-0.629,5.1,3,16186,14.6257,47.9342,19525.1,7.82153,-2.48465,53.6831,-8.9886
2136858,291,50.97,56713,11.88,1689955676,43.3397,-97.1021,20986.9,18.4004,240.857,-0.597,5.09,3,16192,14.6468,47.9184,19526.7,7.83098,-3.08389,53.5077,-10.3625
2138676,51,15.86,56731,11.88,1689955682,43.3395,-97.1027,20990.2,18.4004,241.334,-0.561,5.09,3,16198,14.6673,47.8973,19528.8,7.83146,-3.82929,53.7123,-10.3917
2139426,131,24.54,56749,11.88,1689955688,43.3392,-97.1033,20992.9,18.4354,241.706,-0.464,5.08,3,16204,14.6888,47.8816,19530.3,7.84091,-3.28851,53.6539,-10.9325
2141030,184,31.36,56773,11.88,1689955694,43.339,-97.1039,20995.4,18.4432,242.252,-0.42,5.07,3,16210,14.712,47.8475,19533.7,7.84594,-3.55159,53.7708,-11.0786
2142315,211,35.96,56791,11.88,1689955700,43.3387,-97.1046,20997.4,18.4296,242.817,-0.314,5.08,3,16216,14.7349,47.8304,19535.4,7.85543,-2.98158,53.6246,-10.114
2144790,287,50.23,56809,11.88,1689955706,43.3385,-97.1052,20998.9,18.4549,243.229,-0.221,5.08,3,16222,14.756,47.8078,19537.6,7.86937,-2.16311,53.5954,-8.9009
2148285,86,20.77,56827,11.88,1689955712,43.3383,-97.1058,20999.9,18.4685,243.719,-0.186,5.08,3,16228,14.7786,47.7922,19539.1,7.8699,-1.82695,53.9901,-8.59398
2148646,54,16.41,56845,11.88,1689955718,43.3381,-97.1064,21000.6,18.4704,244.072,-0.105,5.09,3,16234,14.8005,47.7851,19539.8,7.87041,-1.38848,53.3177,-7.43934
2148989,103,22.23,56862,11.88,1689955724,43.3378,-97.1071,21001,18.5346,244.478,-0.115,5.07,3,16240,14.8216,47.7744,19540.9,7.87539,-1.46156,53.4493,-5.39316
2150992,398,85.63,56884,11.88,1689955730,43.3376,-97.1077,21001.4,18.4898,244.727,0.067,5.08,3,16246,14.8427,47.7603,19542.3,7.88037,-1.72464,53.23,-3.30313
2152553,268,46.26,56902,11.88,1689955736,43.3374,-97.1084,21001,18.5618,245.108,0.024,5.08,3,16252,14.8657,47.7619,19542.1,7.88539,-1.56387,53.6393,-1.35925
2153062,359,69.86,56920,11.88,1689955742,43.3372,-97.109,21000.2,18.6006,245.265,0.152,5.08,3,16258,14.8884,47.7532,19543,7.8904,-1.00848,53.2885,0.0146156
2154294,81,20.25,56938,11.88,1689955748,43.337,-97.1096,20999,18.659,245.343,0.177,5.09,3,16264,14.9118,47.755,19542.8,7.89993,-1.97311,53.157,2.77697
2154369,295,51.75,56956,11.88,1689955754,43.3367,-97.1103,20997.2,18.7251,245.321,0.262,5.09,3,16270,14.9345,47.7515,19543.2,7.90943,-2.64542,53.3177,5.08623
2156676,248,42.69,56977,11.88,1689955760,43.3365,-97.1109,20995.1,18.7736,245.199,0.361,5.08,3,16276,14.9581,47.7652,19541.8,7.90999,-3.52236,53.4054,6.57702
2156942,214,36.49,57081,11.88,1689955766,43.3363,-97.1116,20993,18.8164,245.049,0.393,5.09,3,16282,14.9821,47.7755,19540.8,7.92401,-5.17392,54.0485,9.03244
2158842,199,33.86,57099,11.88,1689955772,43.3361,-97.1122,20990.6,18.8786,244.94,0.453,5.09,3,16288,15.0068,47.7843,19539.9,7.91114,-5.91932,54.3262,10.4355
2159683,67,18.51,57117,11.88,1689955778,43.3359,-97.1129,20988,18.9194,244.635,0.527,5.09,3,16294,15.0323,47.8002,19538.4,7.91623,-7.93627,54.2677,11.7363
2159978,71,19.06,57135,11.88,1689955784,43.3356,-97.1135,20984.9,18.97,244.277,0.574,5.09,3,16300,15.0591,47.8112,19537.3,7.91686,-8.93014,54.4724,12.6717
2160044,63,17.91,57153,11.88,1689955790,43.3354,-97.1142,20981.1,18.9797,243.833,0.644,5.1,3,16306,15.0863,47.824,19536,7.91301,-9.14937,54.1216,13.0517
2160426,76,19.69,57171,11.88,1689955796,43.3352,-97.1148,20976.7,18.9661,243.27,0.72,5.1,3,16312,15.1124,47.8451,19533.9,7.9271,-9.70476,54.8962,12.1894
2160816,248,42.69,57192,11.88,1689955802,43.3349,-97.1154,20972,18.9428,242.513,0.788,5.1,3,16318,15.1402,47.8716,19531.3,7.9098,-9.54399,53.9754,12.584
2161110,134,24.82,57210,11.88,1689955808,43.3347,-97.1161,20967.2,18.9505,242.014,0.779,5.11,3,16324,15.1679,47.905,19528,7.92392,-8.91552,54.5601,12.8179
2162130,112,22.94,57228,11.88,1689955814,43.3344,-97.1167,20962.5,19.1605,246.392,0.695,5.11,3,16330,15.1964,47.9386,19524.7,7.91113,-8.31628,54.4577,12.321
2162987,103,22.23,57246,11.88,1689955820,43.3342,-97.1173,20958.2,18.8903,240.813,0.773,5.12,3,16336,15.2236,47.9685,19521.8,7.91177,-8.60859,54.4724,12.204
2165247,83,20.46,57263,11.88,1689955826,43.3339,-97.118,20953.8,18.8825,240.235,0.755,5.12,3,16342,15.2515,47.9967,19519,7.91243,-7.33703,54.0193,11.5609
2165626,199,33.86,57280,11.88,1689955832,43.3337,-97.1186,20950.2,18.8339,239.845,0.702,5.13,3,16348,15.2792,48.0335,19515.4,7.9086,-6.25548,54.0193,10.1286
2165703,268,46.26,57302,11.88,1689955838,43.3334,-97.1192,20946.4,18.8047,239.367,0.674,5.13,3,16354,15.3062,48.0617,19512.6,7.89576,-4.54545,54.4139,8.72552
2165943,135,24.92,57323,11.88,1689955844,43.3331,-97.1198,20942.5,18.7931,238.887,0.647,5.13,3,16360,15.3333,48.0967,19509.2,7.89641,-4.47238,53.7416,8.94475
2167086,316,56.81,57428,11.88,1689955851,43.3329,-97.1203,20939.3,18.762,238.491,0.576,5.13,3,16365,15.3626,48.1303,19505.9,7.89261,-3.53698,53.8585,7.46857
2168139,286,49.78,57446,11.88,1689955857,43.3326,-97.1209,20935.7,18.7464,238.15,0.475,5.14,3,16371,15.3878,48.1546,19503.5,7.90219,-2.96697,53.7123,6.31394
2168820,129,24.35,57466,11.88,1689955863,43.3324,-97.1216,20932.4,18.7173,237.847,0.44,5.14,3,16377,15.4124,48.1823,19500.8,7.89379,-2.30927,53.347,4.28237
2171356,56,16.76,57490,11.88,1689955869,43.3321,-97.1221,20929.5,18.6765,237.494,0.39,5.13,3,16383,15.4361,48.2063,19498.4,7.89883,-1.71003,53.8877,3.82929
2171551,78,19.92,57508,11.88,1689955875,43.3318,-97.1227,20926.9,18.6648,237.277,0.295,5.14,3,16389,15.4591,48.2352,19495.6,7.8904,-2.00234,53.5223,3.25928
2172023,60,17.43,57526,11.88,1689955881,43.3315,-97.1233,20924.9,18.6065,236.987,0.289,5.14,3,16395,15.4818,48.2538,19493.8,7.88644,-1.69541,53.5223,1.95849
2172615,489,138.11,57544,11.88,1689955887,43.3313,-97.1239,20923.4,18.5695,236.889,0.15,5.13,3,16401,15.5046,48.2657,19492.6,7.90046,-1.24233,53.4931,1.4031
2174532,147,26.19,57562,11.88,1689955893,43.331,-97.1245,20922.3,18.5229,236.601,0.13,5.15,3,16407,15.5277,48.2878,19490.4,7.901,-2.09003,53.4493,0.876936
2174567,204,34.73,57580,11.88,1689955899,43.3307,-97.1251,20921.7,18.4976,236.497,0.0700001,5.14,3,16413,15.5499,48.3047,19488.8,7.90153,-1.43233,53.4639,-0.496931
2175129,120,23.58,57602,11.88,1689955905,43.3304,-97.1257,20921.4,18.4374,236.454,0.039,5.13,3,16419,15.572,48.313,19488,7.90206,-1.69541,53.5223,0.23385
2175606,268,46.26,57620,11.88,1689955911,43.3301,-97.1263,20921.2,18.3888,236.286,0.00199997,5.15,3,16425,15.5929,48.3176,19487.5,7.91153,-1.43233,53.2008,-0.83309
2175684,89,21.05,57638,11.88,1689955917,43.3298,-97.1268,20920.8,18.3557,236.145,0.039,5.15,3,16431,15.6144,48.3257,19486.7,7.90755,-0.847705,53.6977,-0.993861
2175824,368,72.93,57656,11.88,1689955923,43.3296,-97.1274,20921.2,18.311,236.132,-0.052,5.14,3,16437,15.6355,48.3371,19485.6,7.91704,-1.24233,53.4639,-1.52002
2177220,56,16.76,57677,11.88,1689955929,43.3293,-97.128,20921.5,18.2624,236.059,-0.056,5.13,3,16443,15.6579,48.3371,19485.6,7.91757,-0.409237,53.7416,-1.73926
2177779,145,25.96,57781,11.88,1689955935,43.329,-97.1285,20921.9,18.2197,236.049,-0.039,5.15,3,16449,15.6796,48.3367,19485.6,7.92258,-1.06694,53.8147,-1.8708
2178273,56,16.76,57799,11.88,1689955941,43.3287,-97.1291,20922.4,18.1769,236.054,-0.081,5.14,3,16455,15.703,48.3401,19485.3,7.92764,-1.8708,53.6539,-1.2131
2178756,86,20.77,57817,11.88,1689955947,43.3284,-97.1297,20922.9,18.1127,235.981,-0.02,5.14,3,16461,15.7263,48.3419,19485.1,7.9192,-1.16925,53.6977,-1.90003
2179150,190,32.33,57835,11.88,1689955953,43.3281,-97.1303,20923.2,18.0719,235.97,-0.00999999,5.14,3,16467,15.7478,48.3398,19485.3,7.93319,-0.935399,53.6246,-1.75387
2179509,79,20.03,57853,11.88,1689955959,43.3279,-97.1308,20923.3,18.0389,235.963,-0.038,5.15,3,16473,15.7702,48.3327,19486,7.93373,-0.672318,53.9024,-1.11079
2180587,376,76.43,57871,11.88,1689955965,43.3276,-97.1314,20923.3,18.0292,235.87,0.0319999,5.15,3,16479,15.7925,48.3326,19486,7.93876,-0.993861,54.1947,-1.46156
2181317,216,36.85,57888,11.88,1689955971,43.3273,-97.132,20923.2,17.9572,235.866,0.038,5.14,3,16485,15.815,48.3357,19485.7,7.93929,-1.14002,53.2739,-0.643087
2181363,204,34.73,57909,11.88,1689955977,43.327,-97.1325,20923,17.9378,235.743,0.05,5.14,3,16491,15.838,48.3391,19485.4,7.95784,-1.14002,53.5808,-0.423852
2182283,147,26.19,57927,11.88,1689955983,43.3268,-97.1331,20922.4,17.8795,235.651,0.114,5.14,3,16497,15.8616,48.3392,19485.4,7.9449,-1.46156,53.5077,0.511546
2183057,103,22.23,57945,11.88,1689955989,43.3265,-97.1336,20921.7,17.8562,235.455,0.145,5.15,3,16503,15.8853,48.3393,19485.4,7.94996,-1.84157,53.2885,0.336159
2183527,273,47.25,57962,11.88,1689955995,43.3262,-97.1342,20920.5,17.8231,235.151,0.246,5.14,3,16509,15.9083,48.3427,19485.1,7.96852,-0.993861,53.1423,1.81234
2187247,415,95,57980,11.88,1689956001,43.3259,-97.1348,20919.1,17.7901,235.152,0.169,5.14,3,16515,15.9325,48.3583,19483.5,7.96909,-1.82695,53.6685,1.88541
2188509,335,61.77,57997,11.88,1689956007,43.3256,-97.1353,20917.6,17.7881,234.974,0.237,5.14,3,16521,15.9571,48.3637,19483,7.96968,-1.53464,53.6393,3.09851
2189316,166,28.62,58019,11.88,1689956013,43.3253,-97.1359,20916,17.7609,234.741,0.253,5.17,3,16527,15.9796,48.3686,19482.5,7.97022,-2.42619,53.3762,4.64776
2190166,236,40.44,58040,11.88,1689956019,43.3251,-97.1364,20914.1,17.7551,234.486,0.272,5.14,3,16533,16.0052,48.3691,19482.5,7.97534,-2.49927,53.4493,4.23853
2194047,99,21.91,58144,11.88,1689956025,43.3248,-97.137,20912.3,17.7376,234.225,0.319,5.16,3,16539,16.0318,48.3921,19480.2,7.98948,-3.1862,53.6539,6.21163
2194953,316,56.81,58162,11.98,1689956031,43.3245,-97.1375,20910.3,17.7201,233.963,0.337,5.16,3,16545,16.057,48.4079,19478.7,7.98558,-2.87927,53.42,6.91318
2195238,287,50.23,58180,11.88,1689956037,43.3242,-97.1381,20908.5,17.7084,233.724,0.344,5.14,3,16551,16.0812,48.4201,19477.5,8.00417,-3.55159,53.7123,7.3955
2196138,54,16.41,58204,11.88,1689956043,43.3239,-97.1386,20906.5,17.6987,233.216,0.382,5.17,3,16557,16.1073,48.4395,19475.6,8.00481,-4.23853,53.5662,8.08243
2196641,207,35.26,58222,11.88,1689956049,43.3236,-97.1391,20904.3,17.6695,233.107,0.389,5.16,3,16563,16.1339,48.4436,19475.2,8.00545,-4.44314,53.1423,9.14937
2197437,207,35.26,58328,11.88,1689956055,43.3233,-97.1397,20902.2,17.6559,232.798,0.435,5.16,3,16569,16.161,48.4547,19474.1,8.0106,-5.75855,53.3762,10.4355
2197615,255,43.96,58346,11.88,1689956061,43.323,-97.1402,20900.1,17.6346,232.655,0.403,5.16,3,16575,16.1878,48.4709,19472.5,8.01125,-5.83163,53.5223,10.0409
2197809,271,46.93,58364,11.88,1689956067,43.3227,-97.1407,20897.9,17.6209,232.41,0.368,5.16,3,16581,16.2165,48.4891,19470.8,8.01645,-5.72932,53.7708,11.1225
2199696,112,22.94,58382,11.98,1689956073,43.3224,-97.1413,20895.6,17.619,227.861,0.338,5.17,3,16587,16.2446,48.5124,19468.5,8.01712,-6.31394,53.4493,9.86553
2201394,339,62.98,58406,11.88,1689956079,43.3221,-97.1418,20893.3,17.5821,231.755,0.386,5.17,3,16593,16.2724,48.5323,19466.5,8.02681,-6.31394,53.8439,10.9909
2203032,120,23.58,58424,11.88,1689956085,43.3218,-97.1423,20890.7,17.5296,231.568,0.439,5.18,3,16599,16.2995,48.557,19464.1,8.02747,-6.51856,53.9608,11.8533
2203587,62,17.75,58442,11.88,1689956091,43.3215,-97.1428,20888.1,17.4829,231.306,0.416,5.19,3,16605,16.3284,48.5788,19462,8.03267,-6.95703,53.9462,10.3625
2204136,56,16.76,58460,11.98,1689956097,43.3212,-97.1433,20885.7,17.4654,231.026,0.409,5.17,3,16611,16.3575,48.6057,19459.4,8.03788,-7.14703,53.917,11.2248
2204976,199,33.86,58481,11.88,1689956103,43.3209,-97.1439,20883.2,17.4441,230.973,0.49,5.18,3,16617,16.3862,48.6223,19457.8,8.02506,-6.44548,54.0777,11.0056
2206561,327,59.28,58586,11.88,1689956109,43.3206,-97.1444,20880.8,17.3449,230.581,0.397,5.19,3,16623,16.4146,48.6336,19456.7,8.03476,-7.45396,53.7708,11.7071
2207038,209,35.61,58604,11.88,1689956115,43.3203,-97.1449,20878.3,17.2633,230.366,0.398,5.19,3,16629,16.4431,48.6536,19454.7,8.04447,-7.20549,54.1508,11.2102
2212229,316,56.81,58622,11.98,1689956121,43.32,-97.1454,20875.7,17.2011,229.995,0.429,5.17,3,16635,16.472,48.6736,19452.8,8.04968,-6.88395,54.2385,11.6779
2212788,167,28.76,58640,11.88,1689956127,43.3197,-97.1459,20873.4,17.1136,229.831,0.364,5.19,3,16641,16.5015,48.7007,19450.1,8.04137,-6.62087,53.61,11.2979
2215412,143,25.74,58658,11.98,1689956133,43.3194,-97.1464,20871,17.0553,229.545,0.424,5.2,3,16647,16.5308,48.7191,19448.4,8.05111,-5.93394,53.5808,9.99707
2216906,115,23.18,58676,11.88,1689956139,43.3191,-97.1469,20868.5,16.927,229.186,0.436,5.18,3,16653,16.5591,48.7373,19446.6,8.04729,-4.867,53.5077,9.33937
2218946,243,41.74,58698,11.88,1689956145,43.3188,-97.1473,20866.1,16.8045,228.772,0.45,5.17,3,16659,16.5878,48.7659,19443.8,8.0525,-5.057,53.2008,9.70476
2220543,192,32.67,58716,11.88,1689956151,43.3185,-97.1478,20863.4,16.6665,228.318,0.523,5.19,3,16665,16.6171,48.7878,19441.7,8.03516,-4.51622,53.5223,9.01783
2221195,300,52.79,58734,11.88,1689956157,43.3182,-97.1483,20860.1,16.5091,227.842,0.521,5.18,3,16671,16.6458,48.8163,19438.9,8.0494,-3.71236,53.727,7.00088
2221280,67,18.51,58752,11.98,1689956163,43.3179,-97.1487,20856.7,16.3438,227.535,0.525,5.19,3,16677,16.6736,48.8446,19436.2,8.05459,-2.79158,53.2885,5.10085
2221965,318,57.28,58770,11.98,1689956169,43.3176,-97.1492,20853.1,16.165,227.114,0.536,5.19,3,16683,16.7001,48.8762,19433.1,8.05523,-2.30927,53.1423,3.52236
2224954,428,101.58,58788,11.88,1689956175,43.3172,-97.1496,20849.5,15.9395,226.67,0.551,5.2,3,16689,16.7253,48.904,19430.4,8.06487,-1.49079,53.1131,0.803858
2225178,83,20.46,58806,11.88,1689956181,43.3169,-97.1501,20846.2,15.7704,226.414,0.498,5.19,3,16695,16.7507,48.9266,19428.2,8.05647,-1.50541,53.2154,-1.44695
2226175,60,17.43,58831,11.98,1689956187,43.3166,-97.1505,20843.2,15.6091,226.031,0.502,5.19,3,16701,16.7755,48.9476,19426.2,8.07061,-1.30079,53.3762,-4.26776
2226611,368,72.93,58928,11.98,1689956193,43.3163,-97.1509,20840.5,15.4963,225.745,0.392,5.2,3,16707,16.8007,48.9754,19423.5,8.07122,-2.16311,53.5223,-6.2701
2227008,184,31.36,58946,11.88,1689956199,43.316,-97.1513,20838.1,15.3311,225.531,0.294,5.21,3,16713,16.8243,49.0029,19420.8,8.07632,-2.32388,53.2447,-8.74013
2229131,161,27.93,58969,11.98,1689956205,43.3158,-97.1518,20836.3,15.2456,225.322,0.255,5.21,3,16719,16.8487,49.0237,19418.8,8.08143,-3.30313,53.3031,-10.2163
2231573,92,21.32,58994,11.98,1689956211,43.3154,-97.1522,20835,15.1153,225.255,0.197,5.21,3,16725,16.8724,49.0442,19416.9,8.08202,-3.39082,53.537,-10.6402
2231772,216,36.85,59012,11.98,1689956217,43.3152,-97.1526,20834.1,15.0317,225.219,0.112,5.2,3,16731,16.896,49.0614,19415.2,8.09163,-4.57468,53.6539,-12.4233
2232991,241,41.39,59030,11.88,1689956223,43.3149,-97.153,20833.7,14.9676,225.137,0.061,5.22,3,16737,16.9194,49.07,19414.4,8.08768,-5.14469,53.5808,-13.5633
2234227,212,36.14,59048,11.98,1689956229,43.3146,-97.1534,20833.6,14.8957,225.305,-0.025,5.22,3,16743,16.9427,49.0735,19414,8.09277,-5.36393,53.3324,-13.6071
2234911,54,16.41,59066,12.09,1689956235,43.3143,-97.1538,20834,14.8218,225.429,-0.093,5.21,3,16749,16.9646,49.0817,19413.2,8.09782,-5.55393,53.3616,-13.8994
2236366,67,18.51,59084,11.98,1689956241,43.314,-97.1542,20834.6,14.8102,225.479,-0.11,5.23,3,16755,16.9874,49.0885,19412.6,8.1029,-5.96317,53.6977,-14.0602
2236452,332,61.17,59102,11.98,1689956247,43.3137,-97.1546,20835.6,14.7518,225.54,-0.108,5.21,3,16761,17.0099,49.0849,19412.9,8.10345,-6.70856,53.4493,-14.3818
2237183,225,38.48,59126,11.98,1689956253,43.3134,-97.155,20836.6,14.7246,225.758,-0.191,5.2,3,16767,17.0323,49.0848,19412.9,8.10852,-6.28471,53.7562,-14.7325
2237834,294,51.51,59144,12.09,1689956259,43.3131,-97.1554,20837.7,14.779,225.915,-0.21,5.2,3,16773,17.0525,49.0756,19413.8,8.11805,-6.94241,53.4931,-15.0833
2239459,292,51.11,59162,11.98,1689956265,43.3129,-97.1558,20839,14.7868,226.23,-0.25,5.2,3,16779,17.073,49.0766,19413.7,8.12308,-7.67319,54.1654,-15.3025
2240022,88,20.96,59180,11.98,1689956271,43.3126,-97.1562,20840.3,14.8529,226.501,-0.221,5.2,3,16785,17.0929,49.0725,19414.1,8.11905,-7.61473,53.157,-15.2441
2240224,268,46.26,59201,12.09,1689956277,43.3123,-97.1566,20841.4,14.9287,226.632,-0.175,5.2,3,16791,17.1124,49.0615,19415.2,8.11954,-7.3955,53.4785,-15.9018
2240546,188,32.01,59305,11.98,1689956283,43.312,-97.157,20842.4,14.9929,226.992,-0.179,5.22,3,16797,17.131,49.057,19415.6,8.12904,-7.9655,54.0193,-16.0333
2240806,135,24.92,59322,11.98,1689956289,43.3117,-97.1574,20843.2,15.0629,227.283,-0.12,5.2,3,16803,17.1509,49.0545,19415.9,8.12048,-7.45396,54.2531,-16.0479
2241772,63,17.91,59340,11.98,1689956295,43.3114,-97.1578,20843.8,15.1503,227.567,-0.05,5.2,3,16809,17.1704,49.0468,19416.6,8.13453,-7.24934,53.5662,-16.6472
2242377,127,24.18,59358,11.98,1689956301,43.3111,-97.1583,20844,15.1989,227.77,0.011,5.21,3,16815,17.1898,49.0409,19417.2,8.12596,-7.51242,53.5808,-15.4925
2242694,287,50.23,59376,11.98,1689956307,43.3109,-97.1587,20843.6,15.2572,227.841,0.0779999,5.2,3,16821,17.2089,49.0263,19418.6,8.13548,-6.72318,53.6977,-16.2379
2244568,176,30.09,59394,11.98,1689956313,43.3106,-97.1591,20843,15.2728,228.088,0.095,5.2,3,16827,17.2263,49.0284,19418.4,8.12687,-6.91318,53.4493,-16.2964
2245536,652,262.1,59416,12.09,1689956319,43.3103,-97.1596,20842.4,15.3039,228.144,0.136,5.2,3,16833,17.2446,49.0341,19417.8,8.13184,-6.60625,53.6246,-15.3025
